"Repo","Label","Issue Number","Title","Status"
"AMO-Tools-Desktop","Waste Water","4051","WasteWater: Units/Conversions","CLOSED"
"AMO-Tools-Desktop","Waste Water","4050","WasteWater: Modify Conditions","CLOSED"
"AMO-Tools-Desktop","Waste Water","4049","WasteWater: Icon","CLOSED"
"AMO-Tools-Desktop","Waste Water","4048","WasteWater: Report Rollup","CLOSED"
"AMO-Tools-Desktop","Waste Water","4047","WasteWater: Dashboard card","CLOSED"
"AMO-Tools-Desktop","Waste Water","4046","WasteWater: Report","CLOSED"
"AMO-Tools-Desktop","Waste Water","4045","WasteWater: Help text","CLOSED"
"AMO-Tools-Desktop","Waste Water","4044","WasteWater: Explore Opportunities","CLOSED"
"AMO-Tools-Desktop","Waste Water","4015","Waste Water Assessment Groundwork","CLOSED"
"AMO-Tools-Desktop","Waste Water","3067","Wastewater calculator","CLOSED"
"AMO-Tools-Desktop","Waste Water","1227","Explore Opportunities","OPEN"
"AMO-Tools-Desktop","Water","7190","Recent Colors Used","OPEN"
"AMO-Tools-Desktop","Water","7189","Collapsible Left sidebar","OPEN"
"AMO-Tools-Desktop","Water","7188","Scrolling down forces bottom banner to the middle of the page “create assessment”","OPEN"
"AMO-Tools-Desktop","Water","7187","Download Image button doesn't work on Desktop","OPEN"
"AMO-Tools-Desktop","Water","7180","Water Diagram/Assessment Feedback 12/5","OPEN"
"AMO-Tools-Desktop","Water","7169","Water Assessment Summary Card and Rollup","OPEN"
"AMO-Tools-Desktop","Water","7160","Populate Assessment data from diagram flows","OPEN"
"AMO-Tools-Desktop","Water","7155","Refine Connection splitters","OPEN"
"AMO-Tools-Desktop","Water","7153","Connecting Line Editing","OPEN"
"AMO-Tools-Desktop","Water","7121","Water Balance","OPEN"
"AMO-Tools-Desktop","Water","7090","Diagram - Toggle individual flow labels","OPEN"
"AMO-Tools-Desktop","Water","7089","Show Flow totals in data management sidebar","OPEN"
"AMO-Tools-Desktop","Water","7088","Post-bootcamp visual touch ups","OPEN"
"AMO-Tools-Desktop","Water","7086","Water Assessment Mobile styles","OPEN"
"AMO-Tools-Desktop","Water","7083","Change Diagram data model and raise db version","CLOSED"
"AMO-Tools-Desktop","Water","7081","Water Assessment and Diagram coupled exporting","CLOSED"
"AMO-Tools-Desktop","Water","7076","React and Angular shared libraries","OPEN"
"AMO-Tools-Desktop","Water","7069","Diagram Water Flow Loss","OPEN"
"AMO-Tools-Desktop","Water","7068","Ongoing Water Bugs: Connections Preset colors, save config state, others","CLOSED"
"AMO-Tools-Desktop","Water","7043","Show/Hide Water Diagram Stats","CLOSED"
"AMO-Tools-Desktop","Water","7034","Water Using System Results","CLOSED"
"AMO-Tools-Desktop","Water","7020","Water / Waste Treatment components","CLOSED"
"AMO-Tools-Desktop","Water","7010","Diagram tech enhancement/updates","CLOSED"
"AMO-Tools-Desktop","Water","6939","Flow Value input with decimal","CLOSED"
"AMO-Tools-Desktop","Water","6928","Styles in web component being loaded many times","CLOSED"
"AMO-Tools-Desktop","Water","6927","Water System -> Water Treatment  and Wastewater Treatment Tabs","CLOSED"
"AMO-Tools-Desktop","Water","6926","Break Water Using System into Sub tabs","CLOSED"
"AMO-Tools-Desktop","Water","6918","Assessment validation","OPEN"
"AMO-Tools-Desktop","Water","6916","Pull Added Energy (Motor equipment) into Intake and Discharge","CLOSED"
"AMO-Tools-Desktop","Water","6915","Add analytics events","OPEN"
"AMO-Tools-Desktop","Water","6913","Motor Energy - System Efficiency Modal","OPEN"
"AMO-Tools-Desktop","Water","6911","MEASUR: Water Diagram/Assessment Beta","OPEN"
"AMO-Tools-Desktop","Water","6909","Water Assessment Mods","OPEN"
"AMO-Tools-Desktop","Water","6907","Implement Settings and form","CLOSED"
"AMO-Tools-Desktop","Water","6906","System - Water Sources UI","OPEN"
"AMO-Tools-Desktop","Water","6905","Enhance diagram usability: UI for overlapping nodes and node/edge sidebar context ","CLOSED"
"AMO-Tools-Desktop","Water","6903","Water Using System Form","CLOSED"
"AMO-Tools-Desktop","Water","6900","Updates to Node source/target handles and customization","CLOSED"
"AMO-Tools-Desktop","Water","6899","Handle nodes created in diagram missing input data","CLOSED"
"AMO-Tools-Desktop","Water","6897","Added Motor Energy: Import to FSAT/PSAT","OPEN"
"AMO-Tools-Desktop","Water","6896","Component-specific results table in panel","OPEN"
"AMO-Tools-Desktop","Water","6893","Diagram: Settings and Validation interface","OPEN"
"AMO-Tools-Desktop","Water","6892","Handle Assessment Added Nodes (position) in Diagram","OPEN"
"AMO-Tools-Desktop","Water","6891","Diagram behavior based on Assessment validation","OPEN"
"AMO-Tools-Desktop","Water","6889","Diagram Workflow - Misc. Reset Diagram, Delete Edges, Nodes Warning ","CLOSED"
"AMO-Tools-Desktop","Water","6879","System level Modals/Forms (Process Use, Boiler, Landscaping, etc)","CLOSED"
"AMO-Tools-Desktop","Water","6877","Enable Complex connections ","CLOSED"
"AMO-Tools-Desktop","Water","6876","Water Assessment Vs Water Diagram Syncing","CLOSED"
"AMO-Tools-Desktop","Water","6875","Water System Component: Table and Form (Like CA)","CLOSED"
"AMO-Tools-Desktop","Water","6874","Implement Metered/Estimated Components","OPEN"
"AMO-Tools-Desktop","Water","6873","Enable line thickness change","CLOSED"
"AMO-Tools-Desktop","Water","6872","Water Assessment VERIFI integration","OPEN"
"AMO-Tools-Desktop","Water","6866","Get CSS Modules working","OPEN"
"AMO-Tools-Desktop","Water","6836","steam/water pipe sizing","OPEN"
"AMO-Tools-Desktop","Water","6794","Scaffold Water Assessment UI","CLOSED"
"AMO-Tools-Desktop","Water","6783","Minimum Controllable Diagram","CLOSED"
"AMO-Tools-Desktop","Water","6773","Create Water Assessment From Water Diagram","CLOSED"
"AMO-Tools-Desktop","Water","6772","Scaffold Diagram UI","CLOSED"
"AMO-Tools-Desktop","Water","6771","Intake/Discharge Form","CLOSED"
"AMO-Tools-Desktop","Water","6770","Create and Visit Diagram like assessments (MEASUR filesystem)","CLOSED"
"AMO-Tools-Desktop","Water","6768","Integrate React Diagram library Microfrontend with MEASUR","CLOSED"
"AMO-Tools-Desktop","Water","6754","WPFD - Minimal wireframes","CLOSED"
"AMO-Tools-Desktop","Water","6753","WPFD - Research and Prototype implementations","CLOSED"
"AMO-Tools-Desktop","Water","6731","Survey existing PWP tool and documents/requirements ","CLOSED"
"AMO-Tools-Desktop","Water","6654","MEASUR: Water Process Flow Diagram (Alpha)","CLOSED"
"AMO-Tools-Desktop","Web","6348","Post Web Integration Testing","CLOSED"
"AMO-Tools-Desktop","Web","5996","WASM suite note loaded properly - add user messaging","CLOSED"
"AMO-Tools-Desktop","Web","5955","Surface Temp in tank insulation","CLOSED"
"AMO-Tools-Desktop","Web","5911","Web Version loading / Misc","CLOSED"
"AMO-Tools-Desktop","Web","5890","Stack Loss and Pipe Insulation UI","CLOSED"
"AMO-Tools-Desktop","Web","5883","Calculators for Training Release ","CLOSED"
"AMO-Tools-Desktop","Web","5881","Calcs for release ","CLOSED"
"AMO-Tools-Desktop","Web","5821","SVI WebAssembly API","CLOSED"
"AMO-Tools-Desktop","Web","5814","FSAT WASM bindings error","CLOSED"
"AMO-Tools-Desktop","Web","5804","Update WebAssembly with VFD calls","CLOSED"
"AMO-Tools-Desktop","Web","5802","PH Wall losses not working on web","CLOSED"
"AMO-Tools-Desktop","Web","5793","modify PSAT system setup for phone/table UI","CLOSED"
"AMO-Tools-Desktop","Web","5786","Phone/Tablet UI ","CLOSED"
"AMO-Tools-Desktop","Web","5640","IndexedDb changes merge into Web","CLOSED"
"AMO-Tools-Desktop","Web","5638","Phone/Tablet UI Inspection","CLOSED"
"AMO-Tools-Desktop","Web","5631","Google tracking enhancements","CLOSED"
"AMO-Tools-Desktop","Web","5615","Web Assembly Memory Error","CLOSED"
"AMO-Tools-Desktop","Web","5607","Update web version for v1.0.1","CLOSED"
"AMO-Tools-Desktop","Web","5491","Update WASM to Release 1/Dev","CLOSED"
"AMO-Tools-Desktop","Web","5490","Update WASM to Release 1/Dev","CLOSED"
"AMO-Tools-Desktop","Web","5263","WASM Final Testing","CLOSED"
"AMO-Tools-Desktop","Web","5011","Update WASM branch - match bindings from suite 618","CLOSED"
"AMO-Tools-Desktop","Web","4961","Progressive Web App","CLOSED"
"AMO-Tools-Desktop","Web","4931","Handle Refresh and URL Changes","CLOSED"
"AMO-Tools-Desktop","Web","4930","Handle 404 Request URLs","CLOSED"
"AMO-Tools-Desktop","WebAssembly","6685","Higher Heating Value calculation","CLOSED"
"AMO-Tools-Desktop","WebAssembly","6348","Post Web Integration Testing","CLOSED"
"AMO-Tools-Desktop","WebAssembly","6135","Bug in Process Heating - Cooling","CLOSED"
"AMO-Tools-Desktop","WebAssembly","5928","Web - Pipe Insulation Calc","CLOSED"
"AMO-Tools-Desktop","WebAssembly","5821","SVI WebAssembly API","CLOSED"
"AMO-Tools-Desktop","WebAssembly","5804","Update WebAssembly with VFD calls","CLOSED"
"AMO-Tools-Desktop","WebAssembly","5802","PH Wall losses not working on web","CLOSED"
"AMO-Tools-Desktop","WebAssembly","5615","Web Assembly Memory Error","CLOSED"
"AMO-Tools-Desktop","WebAssembly","5112","Implement Web server config","CLOSED"
"AMO-Tools-Desktop","WebAssembly","5111","Update WASM branch with latest Develop","CLOSED"
"AMO-Tools-Desktop","WebAssembly","5045","WASM Process Heating vs NAN","CLOSED"
"AMO-Tools-Desktop","WebAssembly","5011","Update WASM branch - match bindings from suite 618","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4768","Create WASM installer for testing","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4614","MEASUR Web: Handle URLs","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4602","Build config to move wasm files automatically","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4497","WebAssembly: Remove Compressor Addon","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4496","WebAssembly: Remove Waste Water Addon","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4495","WebAssembly: Remove chillers addon","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4494","WebAssembly: Remove calculator Addon","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4493","WebAssembly: Remove Steam Addon","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4492","WebAssembly: Remove Fan Addon","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4491","WebAssembly: Remove Standalone Addon","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4490","WebAssembly: Remove db addon","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4489","WebAssembly: Remove Psat Addon","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4488","WebAssembly: Remove Process Heat Addon","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4487","WebAssembly: Remove PHAST Addon","CLOSED"
"AMO-Tools-Desktop","WebAssembly","4461","WebAssembly: Binding Swap Over Start","CLOSED"
"AMO-Tools-Desktop","WebAssembly","3548","WebAssembly: Clean up CmakeLists.txt","CLOSED"
"AMO-Tools-Desktop","WebAssembly","3547","WebAssmebly: Set up unit tests","CLOSED"
"AMO-Tools-Desktop","WebAssembly","3546","WebAssmebly: Create Pump binding and unit tests","CLOSED"
"AMO-Tools-Desktop","WebAssembly","3367","Suite NAN Binding Documentation","CLOSED"
"AMO-Tools-Desktop","WebAssembly","3169","Clean Process Heating NAN Bindings","CLOSED"
"AMO-Tools-Desktop","WebAssembly","1028","Working web version","CLOSED"
"AMO-Tools-Desktop","WebAssembly","798","Create Web Compatible Version of Application","CLOSED"
"AMO-Tools-Desktop","wontfix","6216","Include non-savings calcs in TH","OPEN"
"AMO-Tools-Desktop","wontfix","5166","Energy Unit Bug","CLOSED"
"AMO-Tools-Desktop","wontfix","4536","Pumps - create new assessment didn't work","CLOSED"
"AMO-Tools-Desktop","wontfix","3331","Steam PH diagram y axis not in scientific notation","OPEN"
"AMO-Tools-Desktop","wontfix","2844","Bug on PHAST Aux Equipment Page","OPEN"
"AMO-Tools-Desktop","wontfix","1665","New materials/surface/fuel not showing up in existing dropdowns","CLOSED"
"AMO-Tools-Desktop","wontfix","263","BUG: ""ASSESSMENTS"" shouldn't be clickable","CLOSED"
"AMO-Tools-Suite","Application","700","Tools-Suite: v2.0","OPEN"
"AMO-Tools-Suite","Application","679","WASM Test checkup","CLOSED"
"AMO-Tools-Suite","Application","677","Remove d3 dependency ","CLOSED"
"AMO-Tools-Suite","Application","664","Version Change and Release notes for v1.0.1","CLOSED"
"AMO-Tools-Suite","Application","525","Suite Release","CLOSED"
"AMO-Tools-Suite","Application","347","Make bindings for motor drive eff calculator","OPEN"
"AMO-Tools-Suite","Application","344","SSMT - PRV With Desuperheating","OPEN"
"AMO-Tools-Suite","Application","340","Steam Modeler: Add logic for ideal turbine values","CLOSED"
"AMO-Tools-Suite","Application","336","Comp. Air Reduce Pressure TH Calc Math","CLOSED"
"AMO-Tools-Suite","Application","327","Flash Tank - Superheated","OPEN"
"AMO-Tools-Suite","Application","275","Cleanup C++ and npm build warnings","CLOSED"
"AMO-Tools-Suite","ASAP","627","More Available heat issues","CLOSED"
"AMO-Tools-Suite","ASAP","617","Compressor Calc Unit Testing","CLOSED"
"AMO-Tools-Suite","ASAP","536","ESC 22 Vent steam heat water","CLOSED"
"AMO-Tools-Suite","ASAP","145","Flue Gas Bug","CLOSED"
"AMO-Tools-Suite","ASAP","142","PSAT - add new unit to custom units","CLOSED"
"AMO-Tools-Suite","ASAP","141","PHAST Exe Units","CLOSED"
"AMO-Tools-Suite","ASAP","140","PHAST Utility Cost","CLOSED"
"AMO-Tools-Suite","ASAP","135","Test waffle.io","CLOSED"
"AMO-Tools-Suite","bug","715","System Capacity: Resolve rounding issue","CLOSED"
"AMO-Tools-Suite","bug","696","Suite issue for desktop issue 6587","CLOSED"
"AMO-Tools-Suite","bug","689","PH Excess Air iteration starting value","CLOSED"
"AMO-Tools-Suite","bug","679","WASM Test checkup","CLOSED"
"AMO-Tools-Suite","bug","669","Gas Flue Gas Edit","CLOSED"
"AMO-Tools-Suite","bug","644","Compressed Air: Air Leak Survey Orifice Method","CLOSED"
"AMO-Tools-Suite","bug","603","CA pressure reduction redux","CLOSED"
"AMO-Tools-Suite","bug","602","Heat Cascade Error","CLOSED"
"AMO-Tools-Suite","bug","601","Remove ""Round"" function calls in compressed air calculations","CLOSED"
"AMO-Tools-Suite","bug","599","Fan Energy Index load estimation = current","CLOSED"
"AMO-Tools-Suite","bug","482","Density Calculation Not Matching FSAT","CLOSED"
"AMO-Tools-Suite","bug","481","Fan air density calc errors","CLOSED"
"AMO-Tools-Suite","bug","445","Not able to model Process flow == zero","CLOSED"
"AMO-Tools-Suite","bug","409","Issue with PRV without desuperheating reported by user","CLOSED"
"AMO-Tools-Suite","bug","386","Estimate FLA calculation error","CLOSED"
"AMO-Tools-Suite","bug","378","HeatLoss::calculateProperties: fix enthalpy calc #374","CLOSED"
"AMO-Tools-Suite","bug","376","Header::calculate: fix specificEnthalpy calc #371","CLOSED"
"AMO-Tools-Suite","bug","375","HeatLoss::calculateProperties: fix enthalpy calc #374","CLOSED"
"AMO-Tools-Suite","bug","374","HeatLoss::calculateProperties: enthalpy value calc doesn't consider inletMassFlow==0 (is the denominator)","CLOSED"
"AMO-Tools-Suite","bug","372","Header::calculate: fix specificEnthalpy calc #371","CLOSED"
"AMO-Tools-Suite","bug","371","Header::calculate(): specificEnthalpy calc doesn't consider inletMassFlow==0 (is the denominator)","CLOSED"
"AMO-Tools-Suite","bug","368","TH - Compressed Air Reduction Energy Use","CLOSED"
"AMO-Tools-Suite","bug","364","Fix Turbine::calculateTurbineProperties #363","CLOSED"
"AMO-Tools-Suite","bug","363","Turbine::calculateTurbineProperties MassFlow calc divides massFlow by 1000","CLOSED"
"AMO-Tools-Suite","bug","344","SSMT - PRV With Desuperheating","OPEN"
"AMO-Tools-Suite","bug","338","SSMT - Copy Modification","CLOSED"
"AMO-Tools-Suite","bug","329","SSMT - Region Select Error","CLOSED"
"AMO-Tools-Suite","bug","323","Fan Drive Eff Calc error","CLOSED"
"AMO-Tools-Suite","bug","304","Flash Tank Bug","CLOSED"
"AMO-Tools-Suite","bug","303","Change to turbine.cpp","CLOSED"
"AMO-Tools-Suite","bug","294","Known SSMT Bug","CLOSED"
"AMO-Tools-Suite","bug","288","FSAT Calculations","CLOSED"
"AMO-Tools-Suite","bug","276","Fans' relative humidity","CLOSED"
"AMO-Tools-Suite","bug","267","Pump curve","CLOSED"
"AMO-Tools-Suite","bug","260","Heat loss calculator","CLOSED"
"AMO-Tools-Suite","bug","259","Fan Operating points planar data table zeros","CLOSED"
"AMO-Tools-Suite","bug","246","FSAT calculation error","CLOSED"
"AMO-Tools-Suite","bug","242","PSAT cannot handle voltage =/= 460","CLOSED"
"AMO-Tools-Suite","bug","225","liquid load charge materials insert / select column flip flopped","CLOSED"
"AMO-Tools-Suite","bug","224","Typing zero motor speed causes app to crash","CLOSED"
"AMO-Tools-Suite","bug","212","PHAST - solid charge materials handling of water content","CLOSED"
"AMO-Tools-Suite","bug","165","PHAST - something is wrong with the HHV calculator","CLOSED"
"AMO-Tools-Suite","bug","145","Flue Gas Bug","CLOSED"
"AMO-Tools-Suite","bug","139","PHAST - yellow box for changed field","CLOSED"
"AMO-Tools-Suite","bug","20","Fix SQLite compilation on older XCode versions","CLOSED"
"AMO-Tools-Suite","Calculator","741","Generalize compressed air lead calc to also cover steam leaks","OPEN"
"AMO-Tools-Suite","Calculator","718","Steam Reduction Calc Fixes - Suite","CLOSED"
"AMO-Tools-Suite","Calculator","716","Math for PF calc needed in suite","CLOSED"
"AMO-Tools-Suite","Calculator","671","Tank Insulation Fix","CLOSED"
"AMO-Tools-Suite","Calculator","668","Review math in insulation calc","CLOSED"
"AMO-Tools-Suite","Calculator","644","Compressed Air: Air Leak Survey Orifice Method","CLOSED"
"AMO-Tools-Suite","Calculator","641","Tweak to Tanks","CLOSED"
"AMO-Tools-Suite","Calculator","625","Condensing Economizer","CLOSED"
"AMO-Tools-Suite","Calculator","622","Cascade Heat","CLOSED"
"AMO-Tools-Suite","Calculator","603","CA pressure reduction redux","CLOSED"
"AMO-Tools-Suite","Calculator","596","Basin heater calculation tweak","CLOSED"
"AMO-Tools-Suite","Calculator","580","Chiller Staging Calculator","CLOSED"
"AMO-Tools-Suite","Calculator","579","Chiller Efficiency and Capacity Calculator","CLOSED"
"AMO-Tools-Suite","Calculator","578","Cooling Tower Fan Energy Calculator","CLOSED"
"AMO-Tools-Suite","Calculator","577","Cooling Tower Basin Heater Calculator","CLOSED"
"AMO-Tools-Suite","Calculator","569","Pump Valve Calculator","OPEN"
"AMO-Tools-Suite","Calculator","565","Compressors","CLOSED"
"AMO-Tools-Suite","Calculator","563","Waste Heat for Absorption Chillers","CLOSED"
"AMO-Tools-Suite","Calculator","553","CA Dryer Calculator","OPEN"
"AMO-Tools-Suite","Calculator","551","Compressors - Algorithm","CLOSED"
"AMO-Tools-Suite","Calculator","549","SVI Calculator","CLOSED"
"AMO-Tools-Suite","Calculator","546","Compressed Air Pressure Reduction Math change","CLOSED"
"AMO-Tools-Suite","Calculator","545","Doxygen for TH calcs","OPEN"
"AMO-Tools-Suite","Calculator","544","Compressed Air Reduction & Leak","CLOSED"
"AMO-Tools-Suite","Calculator","539","ESC Further Backend","CLOSED"
"AMO-Tools-Suite","Calculator","538","ESC 31 Use of Economizer","CLOSED"
"AMO-Tools-Suite","Calculator","537","ESC 27 Air-Fuel Ratio","CLOSED"
"AMO-Tools-Suite","Calculator","536","ESC 22 Vent steam heat water","CLOSED"
"AMO-Tools-Suite","Calculator","535","ESC 9 Use waste heat for absorp chiller","CLOSED"
"AMO-Tools-Suite","Calculator","534","ESC 7 Heat Cascade","CLOSED"
"AMO-Tools-Suite","Calculator","533","ESC 5 Air heat using exhaust","CLOSED"
"AMO-Tools-Suite","Calculator","516","Create Algorithms for new CA calcs","CLOSED"
"AMO-Tools-Suite","Calculator","503","Cooling Tower calculator math","CLOSED"
"AMO-Tools-Suite","Calculator","501","Add calculateFanAttributes binding","OPEN"
"AMO-Tools-Suite","Calculator","455","WebAssembly Bindings - standalone.h","CLOSED"
"AMO-Tools-Suite","Calculator","449","WebAssembly Bindings - calculator.h","CLOSED"
"AMO-Tools-Suite","Calculator","409","Issue with PRV without desuperheating reported by user","CLOSED"
"AMO-Tools-Suite","Calculator","402","HeatExchanger: have all energy in kJ #377","CLOSED"
"AMO-Tools-Suite","Calculator","379","Steam calculators: have all energy in kJ #377","CLOSED"
"AMO-Tools-Suite","Calculator","378","HeatLoss::calculateProperties: fix enthalpy calc #374","CLOSED"
"AMO-Tools-Suite","Calculator","377","Steam Calculators: have all energy in kJ","CLOSED"
"AMO-Tools-Suite","Calculator","374","HeatLoss::calculateProperties: enthalpy value calc doesn't consider inletMassFlow==0 (is the denominator)","CLOSED"
"AMO-Tools-Suite","Calculator","368","TH - Compressed Air Reduction Energy Use","CLOSED"
"AMO-Tools-Suite","Calculator","347","Make bindings for motor drive eff calculator","OPEN"
"AMO-Tools-Suite","Calculator","316","Electricity Reduction TH Calculator","CLOSED"
"AMO-Tools-Suite","Calculator","284","Some Calc Icons are not links","CLOSED"
"AMO-Tools-Suite","Calculator","283","Review Doxygen - Calculators","CLOSED"
"AMO-Tools-Suite","Calculator","274","Lighting Calculator Database","OPEN"
"AMO-Tools-Suite","Calculator","267","Pump curve","CLOSED"
"AMO-Tools-Suite","Calculator","266","pump/fan curve  diameter/speed help","CLOSED"
"AMO-Tools-Suite","Calculator","261","Steam Turbine - Units","CLOSED"
"AMO-Tools-Suite","Calculator","260","Heat loss calculator","CLOSED"
"AMO-Tools-Suite","Calculator","255","Fan Achievable Efficiency Calculation","OPEN"
"AMO-Tools-Suite","Calculator","249","FSAT- Need access to suite calculation","CLOSED"
"AMO-Tools-Suite","Calculator","189","PHAST - Pre-Assessment Help Text","CLOSED"
"AMO-Tools-Suite","Calculator","182","O2 Enrichment Help text","CLOSED"
"AMO-Tools-Suite","Calculator","181","PH Calculator help text remove maxes","CLOSED"
"AMO-Tools-Suite","Compressed Air","715","System Capacity: Resolve rounding issue","CLOSED"
"AMO-Tools-Suite","Compressed Air","662","CompressedAir: Power when Flow is over 100%","CLOSED"
"AMO-Tools-Suite","Compressed Air","657","VFD Calculations","CLOSED"
"AMO-Tools-Suite","Compressed Air","644","Compressed Air: Air Leak Survey Orifice Method","CLOSED"
"AMO-Tools-Suite","Compressed Air","634","WebAssembly: Update compressed air assessment calc bindings","CLOSED"
"AMO-Tools-Suite","Compressed Air","617","Compressor Calc Unit Testing","CLOSED"
"AMO-Tools-Suite","Compressed Air","603","CA pressure reduction redux","CLOSED"
"AMO-Tools-Suite","Compressed Air","601","Remove ""Round"" function calls in compressed air calculations","CLOSED"
"AMO-Tools-Suite","Compressed Air","587","WebAssembly: bindings for compressorCalc.h","CLOSED"
"AMO-Tools-Suite","Compressed Air","565","Compressors","CLOSED"
"AMO-Tools-Suite","Compressed Air","553","CA Dryer Calculator","OPEN"
"AMO-Tools-Suite","Compressed Air","551","Compressors - Algorithm","CLOSED"
"AMO-Tools-Suite","Compressed Air","546","Compressed Air Pressure Reduction Math change","CLOSED"
"AMO-Tools-Suite","Compressed Air","544","Compressed Air Reduction & Leak","CLOSED"
"AMO-Tools-Suite","Compressed Air","519","Create unit tests for compressed air centrifugal","CLOSED"
"AMO-Tools-Suite","Compressed Air","518","Bindings for compressed air centrifugal","CLOSED"
"AMO-Tools-Suite","Compressed Air","517","MEASUR Compressed Air Backend","CLOSED"
"AMO-Tools-Suite","Compressed Air","516","Create Algorithms for new CA calcs","CLOSED"
"AMO-Tools-Suite","Compressed Air","515","Create CA Inventory setup","OPEN"
"AMO-Tools-Suite","Compressed Air","514","Create Algorithm for non-centrifugal compressors","CLOSED"
"AMO-Tools-Suite","Compressed Air","513","Implement Algorithm for non-centrifugal compressors","CLOSED"
"AMO-Tools-Suite","Compressed Air","512","Implement Algorithm for centrifugal compressors","CLOSED"
"AMO-Tools-Suite","Compressed Air","210","add usable air capacity binding","CLOSED"
"AMO-Tools-Suite","Compressed Air","163","Add compressed air bindings - Suite","CLOSED"
"AMO-Tools-Suite","Compressed Air","161","Compressed Air Calculator - Suite","CLOSED"
"AMO-Tools-Suite","Databases","710","PH Database","OPEN"
"AMO-Tools-Suite","Databases","709","Fan Database","OPEN"
"AMO-Tools-Suite","Databases","698","PH Solid Fuel DB changes","OPEN"
"AMO-Tools-Suite","Databases","515","Create CA Inventory setup","OPEN"
"AMO-Tools-Suite","Databases","483","Motor Master Data","CLOSED"
"AMO-Tools-Suite","Databases","470","Research C++ frameworks/APIs for MySQL and PostgreSQL","CLOSED"
"AMO-Tools-Suite","Databases","469","Motor Table Creation","CLOSED"
"AMO-Tools-Suite","Databases","274","Lighting Calculator Database","OPEN"
"AMO-Tools-Suite","Documentation","704","Update Compilation process, packages, README","CLOSED"
"AMO-Tools-Suite","Documentation","703","Document WASM function signatures/units","OPEN"
"AMO-Tools-Suite","Documentation","702","WASM Examples","OPEN"
"AMO-Tools-Suite","duplicate","624","Available Heat F vs. K","CLOSED"
"AMO-Tools-Suite","duplicate","552","ESC 5 - Heat air with exhaust","CLOSED"
"AMO-Tools-Suite","duplicate","381","Organize psat and fsat bindings for conversion to web assembly bindings","CLOSED"
"AMO-Tools-Suite","enhancement","700","Tools-Suite: v2.0","OPEN"
"AMO-Tools-Suite","enhancement","558","New Fuel - input HHV directly","OPEN"
"AMO-Tools-Suite","enhancement","466","Consolidate Data Functions","CLOSED"
"AMO-Tools-Suite","enhancement","461","Calculator.h Binding Clean Up","CLOSED"
"AMO-Tools-Suite","enhancement","385","Create Structs for Process Heating return objects","CLOSED"
"AMO-Tools-Suite","enhancement","384","Clean Process Heating NAN Bindings","CLOSED"
"AMO-Tools-Suite","enhancement","380","Clean PSAT and FSAT NAN bindings","CLOSED"
"AMO-Tools-Suite","enhancement","341","Remove motor database from the suite","CLOSED"
"AMO-Tools-Suite","enhancement","287","Include Fan Diameter Curves","OPEN"
"AMO-Tools-Suite","enhancement","283","Review Doxygen - Calculators","CLOSED"
"AMO-Tools-Suite","enhancement","282","Review Doxygen - Steam","CLOSED"
"AMO-Tools-Suite","enhancement","281","Review Doxygen - Fans","CLOSED"
"AMO-Tools-Suite","enhancement","280","Review Doxygen - Process Heating","CLOSED"
"AMO-Tools-Suite","enhancement","279","Review Doxygen - Pumps","CLOSED"
"AMO-Tools-Suite","enhancement","255","Fan Achievable Efficiency Calculation","OPEN"
"AMO-Tools-Suite","enhancement","188","PSAT - PE Motors match others","CLOSED"
"AMO-Tools-Suite","enhancement","1","Add SQLite","CLOSED"
"AMO-Tools-Suite","Fans","742","Fix specifiedEfficiency for Motors being sent to suite as percent","CLOSED"
"AMO-Tools-Suite","Fans","709","Fan Database","OPEN"
"AMO-Tools-Suite","Fans","599","Fan Energy Index load estimation = current","CLOSED"
"AMO-Tools-Suite","Fans","570","Add inlet velocity pressure to fan bindings","CLOSED"
"AMO-Tools-Suite","Fans","498","more fan density results","CLOSED"
"AMO-Tools-Suite","Fans","482","Density Calculation Not Matching FSAT","CLOSED"
"AMO-Tools-Suite","Fans","481","Fan air density calc errors","CLOSED"
"AMO-Tools-Suite","Fans","478","Air Density Psychometric Calc Revision","CLOSED"
"AMO-Tools-Suite","Fans","451","WebAssembly Bindings - fan.h","CLOSED"
"AMO-Tools-Suite","Fans","386","Estimate FLA calculation error","CLOSED"
"AMO-Tools-Suite","Fans","300","Load Factor in bindings","CLOSED"
"AMO-Tools-Suite","Fans","297","PSAT/FSAT Result - Drive Eff","CLOSED"
"AMO-Tools-Suite","Fans","289","PSAT/FSAT Operating Fraction","CLOSED"
"AMO-Tools-Suite","Fans","288","FSAT Calculations","CLOSED"
